209,90,FRU-FZN,FRU-FROZEN,INACTIVE,2,2,2018-02-12 00:05:18,2018-03-30 16:45:36,NULL
210,90,FRU-PEA,FRU-PEAR,ACTIVE,2,NULL,2018-02-12 00:05:18,NULL,NULL
211,90,FRU-PWD,FRU-POWDER,ACTIVE,2,2,2018-02-12 00:05:18,2018-03-30 16:46:24,NULL
212,90,FRU-PUR,FRU-PUREE,ACTIVE,2,2,2018-02-12 00:05:18,2018-03-30 16:46:31,NULL
213,90,FRU-SPD,FRU-SPREADS,ACTIVE,2,2,2018-02-12 00:05:19,2018-03-30 16:46:46,NULL
214,91,FRY-FLT,FRY-FILTER,INACTIVE,2,2,2018-02-12 00:05:19,2018-06-04 13:07:06,NULL
215,91,FRY-N/A,FRY-N/A,INACTIVE,2,2,2018-02-12 00:05:19,2018-06-04 13:07:16,NULL
216,81,FSH-CNG,FSH-CANNED GOODS,ACTIVE,2,NULL,2018-02-12 00:05:19,NULL,NULL
217,81,FSH-DRD,FSH-DRIED,ACTIVE,2,NULL,2018-02-12 00:05:19,NULL,NULL
218,81,FSH-FRZ,FSH-FREEZER,ACTIVE,2,NULL,2018-02-12 00:05:19,NULL,NULL
219,81,FSH-FRS,FSH-FRESH,ACTIVE,2,NULL,2018-02-12 00:05:19,NULL,NULL
220,81,FSH-FZN,FSH-FROZEN,ACTIVE,2,NULL,2018-02-12 00:05:19,NULL,NULL
221,81,FSH-PRC,FSH-PROCESSED,ACTIVE,2,NULL,2018-02-12 00:05:19,NULL,NULL
222,93,GFC-N/A,GFC-N/A,ACTIVE,2,NULL,2018-02-12 00:05:19,NULL,NULL
223,95,GLS-ICR,GLS-ICE CREAM,INACTIVE,2,2,2018-02-12 00:05:19,2018-06-04 13:07:33,NULL
224,95,GLS-TMB,GLS-TUMBLER,INACTIVE,2,2,2018-02-12 00:05:19,2018-06-04 13:07:33,NULL
225,95,GLS-WHS,GLS-WHISKY,INACTIVE,2,2,2018-02-12 00:05:19,2018-06-04 13:07:33,NULL
226,96,GLV-VYL,GLV-VINYL,INACTIVE,2,2,2018-02-12 00:05:20,2018-06-04 13:07:33,NULL
227,97,GRA-CRL,GRA-CEREAL,ACTIVE,2,NULL,2018-02-12 00:05:20,NULL,NULL
228,97,GRA-RCK,GRA-RICE CAKE,ACTIVE,2,2,2018-02-12 00:05:20,2018-07-16 12:44:51,NULL
229,97,GRA-FRS,GRA-FRESH,INACTIVE,2,2,2018-02-12 00:05:20,2018-03-30 16:57:46,NULL
